TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,BonusPoints,PaymentType
1903,5/4/2025,1043,2083,404,3,2304.48,694,Check
1904,5/4/2025,1177,2051,404,2,281.57,85,Cash
1905,5/4/2025,1158,2078,403,3,568.04,147,Debit
1906,5/4/2025,1077,2011,402,1,368.77,383,Credit
1907,5/4/2025,1003,2024,401,0,248.54,795,Cash
1908,5/4/2025,1178,2024,401,1,223.69,258,Cash
1909,5/4/2025,1123,2083,402,1,1382.69,587,Cash
1910,5/4/2025,1111,2080,402,0,3329.04,190,Debit
1911,5/4/2025,1077,2098,404,1,817.07,208,Credit
1912,5/4/2025,1121,2054,401,0,0,739,Credit
1913,5/4/2025,1042,2019,404,3,933.93,912,Cash
1914,5/4/2025,1120,2002,404,1,1558.8,727,Check
1915,5/4/2025,1051,2037,404,0,0,517,Check
1916,5/4/2025,1085,2001,401,3,412.35,826,Debit
1917,5/4/2025,1106,2063,403,0,0,520,Check
1918,5/4/2025,1124,2051,404,3,351.96,531,Debit
1919,5/4/2025,1059,2091,401,0,1811.58,206,Check
1920,5/4/2025,1108,2073,403,0,1498.29,437,Check
1921,5/4/2025,1068,2082,404,3,0,534,Credit
1922,5/4/2025,1029,2063,403,3,3314.76,139,Debit
1923,5/4/2025,1178,2055,401,1,242.73,933,Check
1924,5/4/2025,1073,2092,402,3,482.21,256,Credit
1925,5/4/2025,1088,2056,402,1,1888.99,922,Debit
1926,5/4/2025,1150,2087,403,3,477.96,891,Debit
1927,5/4/2025,1033,2037,404,3,1440.56,779,Check
1928,5/4/2025,1172,2083,403,3,2304.48,964,Debit
1929,5/4/2025,1041,2079,402,2,2281.3,342,Debit
1930,5/4/2025,1176,2095,401,3,1472.37,146,Credit
1931,5/4/2025,1033,2022,402,1,1208.12,304,Debit
1932,5/4/2025,1155,2062,401,3,1858.08,290,Cash
1933,5/4/2025,1126,2038,402,1,1667.72,919,Cash
1934,5/4/2025,1142,2006,401,2,0,897,Cash
1935,5/4/2025,1066,2045,402,1,1123.7,187,Cash
1936,5/4/2025,1128,2004,401,2,2967.2,31,Credit
1937,5/4/2025,1110,2014,402,0,246.3,339,Check
1938,5/4/2025,1143,2028,404,2,1531.06,826,Cash
1939,5/4/2025,1087,2045,401,2,0,473,Cash
1940,5/4/2025,1038,2088,401,0,1418.7,427,Cash
1941,5/4/2025,1112,2058,401,0,0,977,Check
1942,5/4/2025,1005,2078,401,0,426.03,613,Credit
1943,5/4/2025,1129,2013,402,0,1870.72,904,Debit
1944,5/4/2025,1052,2046,402,2,26.74,360,Check
1945,5/4/2025,1181,2056,404,0,0,937,Cash
1946,5/4/2025,1039,2082,403,2,0,709,Debit
1947,5/4/2025,1035,2015,402,3,3374.85,359,Debit
1948,5/4/2025,1106,2098,401,1,1634.15,309,Check
1949,5/4/2025,1121,2043,403,1,1572.21,27,Check
1950,5/4/2025,1021,2034,403,3,544.68,513,Cash
1951,5/4/2025,1092,2080,402,1,3745.17,530,Check
1952,5/4/2025,1192,2096,404,1,1814.89,49,Cash
1953,5/4/2025,1035,2054,404,3,0,416,Credit
1954,5/4/2025,1117,2066,403,0,0,354,Credit
1955,5/4/2025,1113,2018,401,0,1084.52,334,Credit
1956,5/4/2025,1021,2043,403,3,2620.35,767,Debit
1957,5/4/2025,1197,2021,404,0,1670.82,763,Check
1958,5/4/2025,1100,2097,401,1,2273.67,664,Cash
1959,5/4/2025,1147,2007,403,3,0,859,Debit
1960,5/4/2025,1102,2087,403,2,0,868,Debit
1961,5/4/2025,1088,2001,403,1,1113.34,841,Credit
1962,5/4/2025,1179,2051,404,1,211.18,209,Check
1963,5/4/2025,1139,2079,404,2,2281.3,855,Debit
1964,5/4/2025,1005,2083,404,1,691.34,875,Cash
1965,5/4/2025,1077,2010,401,2,186.82,737,Debit
1966,5/4/2025,1099,2092,402,2,1157.3,621,Debit
1967,5/4/2025,1054,2011,403,2,327.79,37,Cash
1968,5/4/2025,1193,2081,402,0,2238.66,920,Debit
1969,5/4/2025,1007,2069,403,1,836.6,969,Cash
1970,5/4/2025,1198,2038,404,0,1853.02,555,Credit
1971,5/4/2025,1187,2007,403,2,466.71,833,Credit
1972,5/4/2025,1160,2064,403,0,1176.16,342,Debit
1973,5/4/2025,1012,2096,401,3,672.18,324,Debit
1974,5/4/2025,1076,2073,401,3,499.43,14,Debit
1975,5/4/2025,1086,2030,402,2,407.93,901,Credit
1976,5/4/2025,1076,2036,402,3,217.98,76,Cash
1977,5/4/2025,1133,2094,402,0,1973.4,860,Check
1978,5/4/2025,1083,2066,402,2,1238.54,739,Credit
1979,5/4/2025,1116,2012,402,3,0,517,Check
1980,5/4/2025,1105,2010,401,0,155.68,411,Debit
1981,5/4/2025,1108,2016,404,1,872.15,828,Debit
1982,5/4/2025,1114,2009,403,3,198.93,852,Cash
1983,5/4/2025,1150,2071,404,2,492.13,40,Check
1984,5/4/2025,1149,2063,404,3,2762.3,331,Cash
1985,5/4/2025,1176,2062,404,1,557.42,292,Debit
1986,5/4/2025,1036,2064,402,3,294.04,578,Credit
1987,5/4/2025,1182,2058,402,0,0,226,Debit
1988,5/4/2025,1177,2027,404,3,1034.44,347,Debit
1989,5/4/2025,1008,2095,402,2,0,695,Check
1990,5/4/2025,1030,2077,404,0,1123.66,691,Check
1991,5/4/2025,1030,2047,403,0,334.98,973,Debit
1992,5/4/2025,1133,2019,401,2,747.14,202,Debit
1993,5/4/2025,1078,2047,403,2,535.97,410,Cash
1994,5/4/2025,1124,2003,402,1,1386.65,33,Debit
1995,5/4/2025,1005,2075,404,0,3122.56,824,Check
1996,5/4/2025,1078,2036,402,1,588.55,801,Debit
1997,5/4/2025,1189,2062,401,0,2477.44,289,Debit
1998,5/4/2025,1140,2044,401,0,207.58,33,Cash
1999,5/4/2025,1106,2061,403,3,599.76,878,Check
2000,5/4/2025,1086,2048,404,1,321.87,710,Check
6,5/4/2025,1089,2028,401,0,1275.88,519,Credit
